E_keV,charge_shape_m1000,magnetic_shape_m1000
66.09262500000001,0.5865790612659172,0.07140865575530285
66.25800000000001,0.575409398892421,0.07029667200702738
66.42337500000001,0.5644167534688552,0.06919777967841009
66.58875,0.5535986656466697,0.06811186256644249
66.75412500000002,0.5429527092134672,0.0670388053122605
66.91950000000001,0.5324764906254843,0.06597849339586204
67.08487500000001,0.522167648547313,0.06493081313085262
67.25025000000001,0.5120238533987672,0.0638956516592218
67.415625,0.5020428069087474,0.06287289694614796
67.58100000000002,0.4922222416759965,0.0618624377748313
67.74637500000001,0.48255992073661835,0.06086416374135731
67.91175000000001,0.47305363713824455,0.05987796524958766
68.07712500000001,0.4637012135207337,0.05890373350607941
68.2425,0.45450050170330003,0.057941360515034686
68.407875,0.4454493822779376,0.05699073907327498
68.57325000000002,0.4365457642090645,0.05605176276524759
68.73862500000001,0.42778758443925174,0.055124325958057316
68.90400000000001,0.41917280750094554,0.05420832379652627
69.06937500000001,0.4106994251340838,0.053303652198282585
69.23475,0.40236545590949896,0.05241020784887529
69.40012500000002,0.3941689448580149,0.051527888196917684
69.56550000000001,0.38610796310513945,0.05065659144925736
69.73087500000001,0.37818060751125127,0.04979621656617281
69.89625000000001,0.37038500031720245,0.048946663256598404
70.06162500000002,0.3627192887952366,0.04810783197337486
70.22700000000002,0.35518164490513343,0.04727962390852796
70.39237500000002,0.34777026495548913,0.0464619409885713
70.55775000000001,0.34048336927005945,0.04565468586983837
70.72312500000001,0.3333192018590661,0.044857761933838836
70.88850000000001,0.3262760300953977,0.044071073282642356
71.05387500000002,0.31935214439560256,0.04329452473428676
71.21925000000002,0.31254585790562817,0.042528021818214586
71.38462500000001,0.30585550619118945,0.04177147077073268
71.55000000000001,0.29927944693272024,0.04102477853049911
71.71537500000001,0.29281605962481894,0.04028785273403563
71.88075000000002,0.28646374528011204,0.03956060171126426
72.04612500000002,0.2802209261374746,0.03884293448107064
72.21150000000002,0.2740860453745208,0.03813476074689108
72.37687500000001,0.2680575668243098,0.03743599089232567
72.54225000000001,0.2621339746961896,0.03674653597677553
72.70762500000002,0.2563137733007108,0.03606630773110542
72.87300000000002,0.25059548677855437,0.035395218553330485
73.03837500000002,0.24497765883339062,0.03473318150432734
73.20375000000001,0.23945885246862295,0.03408011030356993
73.36912500000001,0.2340376497279482,0.03343591932488961
73.53450000000001,0.22871265143966346,0.032800523592258934
73.69987500000002,0.22348247696467374,0.03217383877559934
73.86525000000002,0.21834576394813074,0.03155578118661369
74.03062500000001,0.21330116807464636,0.030946267774641222
74.19600000000001,0.20834736282702807,0.030345216122536895
74.36137500000001,0.20348303924847505,0.029752544442574233
74.52675000000002,0.19870690570818067,0.029168171572370595
74.69212500000002,0.19401768767029476,0.028592016970837398
