mass_GeV,delta_keV,recoil_keV,raw_counts_per_keV_in_2p84_tonne_year
1440.0,380.38780826624486,86.59912500000002,0.0
1440.0,380.38780826624486,86.76450000000001,0.0
1440.0,380.38780826624486,86.92987500000001,0.0
1440.0,380.38780826624486,87.09525000000002,0.0
1440.0,380.38780826624486,87.26062500000002,0.0
1440.0,380.38780826624486,87.42600000000002,0.0
1440.0,380.38780826624486,87.59137500000001,0.0
1440.0,380.38780826624486,87.75675000000001,0.0
1440.0,380.38780826624486,87.92212500000002,0.0
1440.0,380.38780826624486,88.08750000000002,0.0
1440.0,380.38780826624486,88.25287500000002,0.0
1440.0,380.38780826624486,88.41825000000001,0.0
1440.0,380.38780826624486,88.58362500000001,0.0
1440.0,380.38780826624486,88.74900000000002,0.0
1440.0,380.38780826624486,88.91437500000002,0.0
1440.0,380.38780826624486,89.07975000000002,0.0
1440.0,380.38780826624486,89.24512500000002,0.0
1440.0,380.38780826624486,89.41050000000001,0.0
1440.0,380.38780826624486,89.57587500000001,0.0
1440.0,380.38780826624486,89.74125000000002,0.0
1440.0,380.38780826624486,89.90662500000002,0.0
1440.0,380.38780826624486,90.07200000000002,0.0
1440.0,380.38780826624486,90.23737500000001,0.0
1440.0,380.38780826624486,90.40275000000001,0.0
1440.0,380.38780826624486,90.56812500000002,0.0
1440.0,380.38780826624486,90.73350000000002,0.0
1440.0,380.38780826624486,90.89887500000002,0.0
1440.0,380.38780826624486,91.06425000000002,0.0
1440.0,380.38780826624486,91.22962500000001,0.0
1440.0,380.38780826624486,91.39500000000001,0.0
1440.0,380.38780826624486,91.56037500000002,0.0
1440.0,380.38780826624486,91.72575000000002,0.0
1440.0,380.38780826624486,91.89112500000002,0.0
1440.0,380.38780826624486,92.05650000000001,0.0
1440.0,380.38780826624486,92.22187500000001,0.0
1440.0,380.38780826624486,92.38725000000002,0.0
1440.0,380.38780826624486,92.55262500000002,0.0
1440.0,380.38780826624486,92.71800000000002,0.0
1440.0,380.38780826624486,92.88337500000002,0.0
1440.0,380.38780826624486,93.04875000000001,0.0
1440.0,380.38780826624486,93.21412500000002,0.0
1440.0,380.38780826624486,93.37950000000002,0.0
1440.0,380.38780826624486,93.54487500000002,0.0
1440.0,380.38780826624486,93.71025000000002,0.0
1440.0,380.38780826624486,93.87562500000001,0.0
1440.0,380.38780826624486,94.04100000000001,0.0
1440.0,380.38780826624486,94.20637500000002,0.0
1440.0,380.38780826624486,94.37175000000002,0.0
1440.0,380.38780826624486,94.53712500000002,0.0
1440.0,380.38780826624486,94.70250000000001,0.0
1440.0,380.38780826624486,94.86787500000001,0.0
1440.0,380.38780826624486,95.03325000000002,0.0
1440.0,380.38780826624486,95.19862500000002,0.0
1440.0,380.38780826624486,95.36400000000002,0.0
1440.0,380.38780826624486,95.52937500000002,0.0
1440.0,380.38780826624486,95.69475000000001,0.0
1440.0,380.38780826624486,95.86012500000001,0.0
1440.0,380.38780826624486,96.02550000000002,0.0
1440.0,380.38780826624486,96.19087500000002,0.0
1440.0,380.38780826624486,96.35625000000002,0.0
1440.0,380.38780826624486,96.52162500000001,0.0
1440.0,380.38780826624486,96.68700000000001,0.0
1440.0,380.38780826624486,96.85237500000002,0.0
1440.0,380.38780826624486,97.01775000000002,0.0
1440.0,380.38780826624486,97.18312500000002,0.0
1440.0,380.38780826624486,97.34850000000002,0.0
1440.0,380.38780826624486,97.51387500000001,0.0
1440.0,380.38780826624486,97.67925000000002,0.0
1440.0,380.38780826624486,97.84462500000002,0.0
1440.0,380.38780826624486,98.01000000000002,0.0
