E_keV,central_raw_m100,central_raw_m200,central_raw_m1000
49.7205,0.015437224573999861,0.011622315672878332,0.0028911784567758453
49.885875000000006,0.015365407193424465,0.011586283609642294,0.002884503615095738
50.05125,0.015296140731814956,0.011552051146203472,0.002878266034122586
50.21662500000001,0.015229402641615665,0.011519609663741277,0.00287246460128967
50.382000000000005,0.015165170124796522,0.01148895028405931,0.002867098135132593
50.547375,0.015103420143098872,0.011460063875489654,0.0028621653864916346
50.71275000000001,0.015044129428146051,0.011432941058755077,0.002857665039709583
50.878125000000004,0.014987274491420179,0.011407572212789478,0.002853595713825106
51.0435,0.014932831634102785,0.01138394748051434,0.002849955963761059
51.208875000000006,0.014880776956785951,0.01136205677457539,0.0028467442815087634
51.37425,0.01483108636904426,0.011341889783031658,0.002843959097306256
51.53962500000001,0.014783735598876854,0.011323435975003203,0.0028415987808120546
51.705000000000005,0.01473870020201275,0.011306684606271768,0.0028396616422729695
51.870375,0.014695955571087067,0.011291624724839395,0.002838145933687175
52.03575000000001,0.014655476944679672,0.011278245176438075,0.0028370498499607714
52.201125000000005,0.014617239416223043,0.01126653460999464,0.002836371530058871
52.3665,0.014581217942779588,0.01125648148305077,0.0028361090581511253
52.53187500000001,0.014547387353683286,0.011248074067133237,0.0028362604647504145
52.697250000000004,0.014515722359052095,0.011241300453078768,0.0028368237278458023
52.86262500000001,0.014486197558167054,0.011236148556309711,0.002837796774028706
53.028000000000006,0.01445878744772454,0.011232606122064764,0.002839177479613356
53.193375,0.014433466429953024,0.011230660730577435,0.00284096367174963
53.35875000000001,0.014410208820603416,0.011230299802208549,0.0028431531295298167
53.524125000000005,0.014388988856809183,0.011231510602529148,0.002845743585088349
53.6895,0.014369780704817973,0.011234280247354442,0.002848732724694625
53.85487500000001,0.014352558467592789,0.011238595707726624,0.002852118189838326
54.020250000000004,0.01433729619229132,0.01124444381485246,0.0028558975783086644
54.185625,0.014323967877611046,0.011251811264985447,0.002860068445264955
54.351000000000006,0.0143125474810114,0.011260684624260452,0.0028646283043004426
54.516375000000004,0.014303008925815023,0.011271050333481903,0.0028695746284996453
54.68175000000001,0.014295326108172596,0.0112828947128526,0.002874904851485838
54.847125000000005,0.014289472903915294,0.0112962039666612,0.0028806163684632594
55.0125,0.01428542317527643,0.011310964187913428,0.002886706537250163
55.17787500000001,0.014283150777493616,0.011327161362914982,0.0028931726793047013
55.343250000000005,0.014282629565285863,0.011344781375801118,0.002900012080742324
55.508625,0.014283833399213405,0.011363810013018455,0.0029072219933460354
55.67400000000001,0.014286736151914073,0.011384232967753167,0.0029147996355679898
55.839375000000004,0.014291311714219828,0.01140603584430801,0.0029227421935229883
56.00475000000001,0.014297534001157651,0.01142920416243054,0.002931046821974432
56.170125000000006,0.014305376957829036,0.011453723361587398,0.0029397106453113693
56.3355,0.01431481456517261,0.011479578805187535,0.0029487307585173254
56.50087500000001,0.014325820845613145,0.011506755784756219,0.0029581042281313164
